ID,MSSUBCLASS,MSZONING,LOTFRONTAGE,LOTAREA,STREET,ALLEY,LOTSHAPE,LANDCONTOUR,UTILITIES,LOTCONFIG,LANDSLOPE,NEIGHBORHOOD,CONDITION1,CONDITION2,BLDGTYPE,HOUSESTYLE,OVERALLQUAL,OVERALLCOND,YEARBUILT,YEARREMODADD,ROOFSTYLE,ROOFMATL,EXTERIOR1ST,EXTERIOR2ND,MASVNRTYPE,MASVNRAREA,EXTERQUAL,EXTERCOND,FOUNDATION,BSMTQUAL,BSMTCOND,BSMTEXPOSURE,BSMTFINTYPE1,BSMTFINSF1,BSMTFINTYPE2,BSMTFINSF2,BSMTUNFSF,TOTALBSMTSF,HEATING,HEATINGQC,CENTRALAIR,ELECTRICAL,1STFLRSF,2NDFLRSF,LOWQUALFINSF,GRLIVAREA,BSMTFULLBATH,BSMTHALFBATH,FULLBATH,HALFBATH,BEDROOMABVGR,KITCHENABVGR,KITCHENQUAL,TOTRMSABVGRD,FUNCTIONAL,FIREPLACES,FIREPLACEQU,GARAGETYPE,GARAGEFINISH,GARAGECARS,GARAGEAREA,GARAGEQUAL,GARAGECOND,PAVEDDRIVE,WOODDECKSF,OPENPORCHSF,ENCLOSEDPORCH,3SSNPORCH,SCREENPORCH,FENCE,MISCFEATURE,MISCVAL,MOSOLD,YRSOLD,SALETYPE,SALECONDITION,SALEPRICE,HASGARAGE,HASPOOL
861,50,RL,55.0,7642.0,PAVE,NA,REG,LVL,ALLPUB,CORNER,GTL,CRAWFOR,NORM,NORM,1FAM,1.5FIN,7,8,1918,1998,GABLE,COMPSHG,WD SDNG,WD SDNG,None,0.0,GD,TA,BRKTIL,TA,TA,TA,UNF,0.0,TA,0.0,912.0,912.0,GASA,GD,Y,SBRKR,912.0,514.0,0.0,1426.0,0,0,1,1,3,1,GD,7,TYP,1,GD,DETCHD,DETCHD,1,216.0,DETCHD,DETCHD,Y,0.0,240.0,0.0,0.0,0.0,NA,NA,0,6,2007,WD,NORMAL,189950,True,False
862,190,RL,75.0,11625.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,SAWYER,NORM,NORM,2FMCON,1STORY,5,4,1965,1965,HIP,COMPSHG,PLYWOOD,HDBOARD,None,0.0,TA,TA,PCONC,TA,TA,TA,BLQ,841.0,TA,0.0,198.0,1039.0,GASA,EX,Y,SBRKR,1039.0,0.0,0.0,1039.0,1,0,1,1,3,1,TA,6,TYP,0,NA,ATTCHD,ATTCHD,2,504.0,ATTCHD,ATTCHD,Y,0.0,0.0,0.0,0.0,0.0,NA,NA,0,4,2010,WD,NORMAL,131500,True,False
863,20,RL,81.0,9672.0,PAVE,NA,REG,LVL,ALLPUB,CORNER,GTL,SAWYERW,NORM,NORM,1FAM,1STORY,6,5,1984,1985,HIP,COMPSHG,HDBOARD,PLYWOOD,None,0.0,TA,TA,PCONC,GD,TA,GD,GLQ,338.0,TA,0.0,702.0,1040.0,GASA,TA,Y,SBRKR,1097.0,0.0,0.0,1097.0,0,0,2,0,3,1,TA,6,TYP,0,NA,ATTCHD,ATTCHD,2,480.0,ATTCHD,ATTCHD,Y,0.0,0.0,0.0,0.0,0.0,NA,NA,0,5,2010,WD,NORMAL,152000,True,False
864,20,RL,70.0,7931.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,5,1959,1959,HIP,COMPSHG,BRKFACE,PLYWOOD,None,0.0,TA,TA,CBLOCK,TA,TA,TA,BLQ,1148.0,TA,0.0,0.0,1148.0,GASA,TA,Y,SBRKR,1148.0,0.0,0.0,1148.0,1,0,1,0,3,1,TA,6,TYP,0,NA,ATTCHD,ATTCHD,1,672.0,ATTCHD,ATTCHD,Y,0.0,0.0,0.0,0.0,0.0,NA,NA,0,7,2009,WD,NORMAL,132500,True,False
865,20,FV,72.0,8640.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,SOMERST,NORM,NORM,1FAM,1STORY,7,5,2007,2008,GABLE,COMPSHG,VINYLSD,VINYLSD,None,0.0,GD,TA,PCONC,EX,TA,EX,UNF,0.0,TA,0.0,1372.0,1372.0,GASA,EX,Y,SBRKR,1372.0,0.0,0.0,1372.0,0,0,2,0,3,1,GD,6,TYP,0,NA,ATTCHD,ATTCHD,2,529.0,ATTCHD,ATTCHD,Y,0.0,140.0,0.0,0.0,0.0,NA,NA,0,5,2008,NEW,PARTIAL,250580,True,False
866,20,RL,0.0,8750.0,PAVE,NA,IR1,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,6,1970,1970,GABLE,COMPSHG,METALSD,METALSD,BRKFACE,76.0,TA,TA,CBLOCK,TA,TA,TA,BLQ,828.0,TA,0.0,174.0,1002.0,GASA,TA,Y,SBRKR,1002.0,0.0,0.0,1002.0,1,0,1,0,3,1,TA,5,TYP,0,NA,DETCHD,DETCHD,2,902.0,DETCHD,DETCHD,Y,0.0,0.0,0.0,0.0,0.0,NA,NA,0,8,2009,WD,NORMAL,148500,True,False
867,20,RL,67.0,10656.0,PAVE,NA,IR1,HLS,ALLPUB,INSIDE,GTL,TIMBER,NORM,NORM,1FAM,1STORY,8,5,2006,2007,GABLE,COMPSHG,VINYLSD,VINYLSD,STONE,274.0,GD,TA,PCONC,GD,TA,GD,UNF,0.0,TA,0.0,1638.0,1638.0,GASA,EX,Y,SBRKR,1646.0,0.0,0.0,1646.0,0,0,2,0,3,1,GD,6,TYP,1,GD,ATTCHD,ATTCHD,3,870.0,ATTCHD,ATTCHD,Y,192.0,80.0,0.0,0.0,0.0,NA,NA,0,11,2007,NEW,PARTIAL,248900,True,False
868,20,RL,85.0,6970.0,PAVE,SHED,REG,LVL,ALLPUB,CORNER,GTL,SAWYER,FEEDR,NORM,1FAM,1STORY,4,5,1961,1961,GABLE,COMPSHG,VINYLSD,VINYLSD,None,0.0,TA,TA,CBLOCK,TA,TA,TA,ALQ,932.0,TA,0.0,108.0,1040.0,GASA,TA,Y,SBRKR,1120.0,0.0,0.0,1120.0,1,0,1,1,3,1,FA,5,TYP,0,NA,ATTCHD,ATTCHD,2,544.0,ATTCHD,ATTCHD,Y,168.0,0.0,0.0,0.0,0.0,SHED,SHED,400,5,2007,WD,NORMAL,129000,True,False
869,60,RL,0.0,14762.0,PAVE,NA,IR2,LVL,ALLPUB,CORNER,GTL,GILBERT,FEEDR,NORM,1FAM,2STORY,5,6,1948,1950,GABLE,COMPSHG,PLYWOOD,PLYWOOD,None,0.0,TA,TA,SLAB,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,GASA,GD,Y,SBRKR,1547.0,720.0,53.0,2320.0,0,0,2,0,2,1,TA,7,TYP,1,TA,ATTCHD,ATTCHD,2,672.0,ATTCHD,ATTCHD,P,120.0,144.0,0.0,0.0,0.0,NA,NA,0,5,2006,WD,NORMAL,169000,True,False
870,60,RL,80.0,9938.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,SAWYERW,NORM,NORM,1FAM,2STORY,7,5,1993,1994,GABLE,COMPSHG,METALSD,METALSD,BRKFACE,246.0,GD,TA,PCONC,GD,TA,GD,GLQ,750.0,TA,0.0,300.0,1050.0,GASA,EX,Y,SBRKR,1062.0,887.0,0.0,1949.0,1,0,2,1,3,1,GD,8,TYP,1,TA,ATTCHD,ATTCHD,2,574.0,ATTCHD,ATTCHD,Y,156.0,90.0,0.0,0.0,0.0,NA,NA,0,6,2010,WD,NORMAL,236000,True,False
871,20,RL,60.0,6600.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,POSN,NORM,1FAM,1STORY,5,5,1962,1962,HIP,COMPSHG,METALSD,METALSD,None,0.0,TA,TA,CBLOCK,TA,TA,TA,UNF,0.0,TA,0.0,894.0,894.0,GASA,GD,N,SBRKR,894.0,0.0,0.0,894.0,0,0,1,0,2,1,TA,5,TYP,0,NA,DETCHD,DETCHD,1,308.0,DETCHD,DETCHD,Y,0.0,0.0,0.0,0.0,0.0,NA,NA,0,8,2009,WD,NORMAL,109500,True,False
872,60,RL,70.0,8750.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,COLLGCR,NORM,NORM,1FAM,2STORY,6,5,1998,1998,GABLE,COMPSHG,VINYLSD,VINYLSD,BRKFACE,116.0,TA,TA,PCONC,GD,TA,GD,GLQ,505.0,TA,0.0,299.0,804.0,GASA,EX,Y,SBRKR,804.0,878.0,0.0,1682.0,0,0,2,1,3,1,GD,7,TYP,0,NA,ATTCHD,ATTCHD,2,523.0,ATTCHD,ATTCHD,Y,0.0,77.0,0.0,0.0,0.0,NA,NA,0,6,2010,WD,NORMAL,200500,True,False
873,20,RL,74.0,8892.0,PAVE,NA,REG,LVL,ALLPUB,CORNER,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,7,1953,1996,GABLE,COMPSHG,WDSHING,WD SHNG,None,0.0,GD,TA,STONE,TA,TA,TA,UNF,0.0,TA,0.0,105.0,105.0,GASA,GD,Y,SBRKR,910.0,0.0,0.0,910.0,0,0,1,0,3,1,GD,5,TYP,0,NA,ATTCHD,ATTCHD,2,414.0,ATTCHD,ATTCHD,Y,196.0,0.0,150.0,0.0,0.0,NA,NA,0,10,2008,WD,NORMAL,116000,True,False
874,40,RL,60.0,12144.0,PAVE,OTHR,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,7,1949,1950,GABLE,COMPSHG,HDBOARD,HDBOARD,None,0.0,GD,TA,CBLOCK,TA,TA,TA,REC,375.0,TA,0.0,457.0,832.0,GASA,GD,Y,SBRKR,1036.0,0.0,232.0,1268.0,0,0,1,0,3,1,TA,6,TYP,1,GD,ATTCHD,ATTCHD,1,288.0,ATTCHD,ATTCHD,Y,0.0,28.0,0.0,0.0,0.0,OTHR,OTHR,0,9,2009,WD,NORMAL,133000,True,False
875,50,RM,52.0,5720.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,OLDTOWN,ARTERY,NORM,1FAM,1.5FIN,5,6,1941,1950,GABLE,COMPSHG,WD SDNG,WD SDNG,None,0.0,TA,TA,CBLOCK,TA,TA,TA,UNF,0.0,TA,0.0,676.0,676.0,GASA,EX,Y,SBRKR,676.0,455.0,0.0,1131.0,0,0,1,1,3,1,TA,5,TYP,0,NA,DETCHD,DETCHD,1,200.0,DETCHD,DETCHD,Y,26.0,0.0,0.0,0.0,0.0,NA,NA,0,8,2009,WD,ABNORML,66500,True,False
876,60,FV,75.0,9000.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,SOMERST,NORM,NORM,1FAM,2STORY,8,5,2007,2007,GABLE,COMPSHG,CEMNTBD,CMENTBD,None,0.0,GD,TA,PCONC,GD,TA,GD,GLQ,64.0,TA,0.0,1120.0,1184.0,GASA,EX,Y,SBRKR,1184.0,1426.0,0.0,2610.0,0,0,2,1,4,1,EX,11,TYP,1,GD,BUILTIN,BUILTIN,2,550.0,BUILTIN,BUILTIN,Y,208.0,364.0,0.0,0.0,0.0,NA,NA,0,8,2007,NEW,PARTIAL,303477,True,False
877,20,RL,94.0,25286.0,PAVE,NA,REG,HLS,ALLPUB,INSIDE,MOD,MITCHEL,NORM,NORM,1FAM,1STORY,4,5,1963,1963,GABLE,COMPSHG,HDBOARD,PLYWOOD,None,0.0,TA,TA,PCONC,TA,TA,TA,ALQ,633.0,TA,0.0,431.0,1064.0,GASA,GD,Y,SBRKR,1040.0,0.0,0.0,1040.0,1,0,1,0,3,1,TA,5,TYP,0,NA,ATTCHD,ATTCHD,2,648.0,ATTCHD,ATTCHD,Y,0.0,0.0,0.0,0.0,0.0,NA,NA,0,1,2007,WD,NORMAL,132250,True,False
878,60,RL,74.0,8834.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,NRIDGHT,NORM,NORM,1FAM,2STORY,9,5,2004,2005,HIP,COMPSHG,VINYLSD,VINYLSD,STONE,216.0,GD,TA,PCONC,EX,TA,EX,GLQ,1170.0,TA,0.0,292.0,1462.0,GASA,EX,Y,SBRKR,1462.0,762.0,0.0,2224.0,1,0,2,1,4,1,EX,10,TYP,1,GD,ATTCHD,ATTCHD,3,738.0,ATTCHD,ATTCHD,Y,184.0,0.0,0.0,0.0,0.0,NA,NA,0,6,2009,WD,NORMAL,350000,True,False
879,85,RL,88.0,11782.0,PAVE,SHED,IR1,LVL,ALLPUB,INSIDE,GTL,SAWYER,NORM,NORM,1FAM,SFOYER,5,7,1961,1995,GABLE,COMPSHG,HDBOARD,HDBOARD,None,0.0,TA,TA,CBLOCK,TA,TA,TA,ALQ,899.0,TA,0.0,210.0,1109.0,GASA,TA,Y,SBRKR,1155.0,0.0,0.0,1155.0,1,0,1,0,3,1,GD,6,MIN2,0,NA,DETCHD,DETCHD,2,576.0,DETCHD,DETCHD,Y,192.0,0.0,0.0,0.0,0.0,SHED,SHED,400,6,2010,WD,NORMAL,148000,True,False
880,20,RL,0.0,7000.0,PAVE,NA,IR1,LVL,ALLPUB,CULDSAC,GTL,COLLGCR,NORM,NORM,1FAM,1STORY,5,8,1978,2005,GABLE,COMPSHG,VINYLSD,VINYLSD,BRKFACE,90.0,GD,GD,CBLOCK,TA,TA,TA,ALQ,646.0,TA,0.0,218.0,864.0,GASA,EX,Y,SBRKR,864.0,0.0,0.0,864.0,1,0,1,0,3,1,TA,6,TYP,0,NA,ATTCHD,ATTCHD,1,336.0,ATTCHD,ATTCHD,Y,0.0,0.0,0.0,0.0,0.0,NA,NA,0,7,2009,WD,NORMAL,136500,True,False
881,20,RL,60.0,7024.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,EDWARDS,NORM,NORM,1FAM,1STORY,5,5,2005,2006,GABLE,COMPSHG,VINYLSD,VINYLSD,None,0.0,TA,TA,PCONC,EX,GD,EX,ALQ,980.0,GD,0.0,110.0,1090.0,GASA,GD,Y,SBRKR,1090.0,0.0,0.0,1090.0,1,0,1,1,2,1,TA,5,TYP,0,NA,ATTCHD,ATTCHD,2,450.0,ATTCHD,ATTCHD,Y,0.0,49.0,0.0,0.0,0.0,NA,NA,0,6,2007,WD,NORMAL,157000,True,False
882,50,RL,44.0,13758.0,PAVE,NA,IR1,LVL,ALLPUB,CULDSAC,GTL,TIMBER,NORM,NORM,1FAM,1.5FIN,7,5,1990,1991,GABLE,COMPSHG,HDBOARD,HDBOARD,BRKFACE,117.0,GD,GD,CBLOCK,GD,TA,GD,LWQ,902.0,TA,0.0,254.0,1156.0,GASA,EX,Y,SBRKR,1187.0,530.0,0.0,1717.0,0,0,2,1,3,1,GD,7,TYP,1,TA,ATTCHD,ATTCHD,2,400.0,ATTCHD,ATTCHD,Y,168.0,36.0,0.0,0.0,0.0,NA,NA,0,4,2007,WD,NORMAL,187500,True,False
883,60,RL,0.0,9636.0,PAVE,NA,IR1,LVL,ALLPUB,CORNER,GTL,GILBERT,NORM,NORM,1FAM,2STORY,6,5,1992,1993,GABLE,COMPSHG,VINYLSD,VINYLSD,None,0.0,TA,TA,PCONC,GD,TA,GD,UNF,0.0,TA,0.0,808.0,808.0,GASA,GD,Y,SBRKR,808.0,785.0,0.0,1593.0,0,0,2,1,3,1,TA,7,TYP,1,TA,BUILTIN,BUILTIN,2,389.0,BUILTIN,BUILTIN,Y,342.0,40.0,0.0,0.0,0.0,NA,NA,0,12,2009,WD,NORMAL,178000,True,False
884,75,RL,60.0,6204.0,PAVE,NA,REG,BNK,ALLPUB,INSIDE,GTL,SWISU,NORM,NORM,1FAM,2.5FIN,4,5,1912,1950,GABLE,COMPSHG,WD SDNG,WD SDNG,None,0.0,GD,TA,PCONC,TA,FA,TA,UNF,0.0,FA,0.0,795.0,795.0,GASA,TA,N,SBRKR,954.0,795.0,481.0,2230.0,1,0,1,0,5,1,TA,10,TYP,0,NA,DETCHD,DETCHD,1,440.0,DETCHD,DETCHD,Y,0.0,188.0,0.0,0.0,0.0,NA,NA,0,3,2006,WD,NORMAL,118500,True,False
885,20,RL,65.0,7150.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,5,1967,1967,GABLE,COMPSHG,HDBOARD,HDBOARD,BRKFACE,60.0,TA,TA,CBLOCK,TA,TA,TA,BLQ,432.0,TA,0.0,460.0,892.0,GASA,TA,Y,SBRKR,892.0,0.0,0.0,892.0,0,0,1,0,3,1,TA,5,TYP,0,NA,ATTCHD,ATTCHD,1,288.0,ATTCHD,ATTCHD,Y,0.0,0.0,0.0,0.0,0.0,NA,NA,0,7,2009,WD,NORMAL,100000,True,False
886,120,FV,50.0,5119.0,PAVE,NA,IR1,LVL,ALLPUB,CULDSAC,GTL,SOMERST,NORM,NORM,TWNHSE,1STORY,9,5,1999,2000,GABLE,COMPSHG,METALSD,METALSD,BRKFACE,60.0,GD,TA,PCONC,EX,TA,EX,GLQ,1238.0,TA,0.0,460.0,1698.0,GASA,EX,Y,SBRKR,1709.0,0.0,0.0,1709.0,1,0,2,0,2,1,GD,5,TYP,1,TA,ATTCHD,ATTCHD,2,506.0,ATTCHD,ATTCHD,Y,97.0,65.0,0.0,0.0,0.0,NA,NA,0,1,2008,CWD,ABNORML,328900,True,False
887,90,RL,70.0,8393.0,PAVE,NA,REG,LVL,ALLPUB,CORNER,GTL,NAMES,NORM,NORM,DUPLEX,1STORY,5,5,1959,2005,GABLE,COMPSHG,METALSD,METALSD,BRKFACE,122.0,TA,TA,CBLOCK,TA,TA,TA,LWQ,528.0,TA,0.0,1098.0,1626.0,GASA,EX,Y,SBRKR,1712.0,0.0,0.0,1712.0,0,0,2,0,4,2,TA,8,TYP,0,NA,ATTCHD,ATTCHD,2,588.0,ATTCHD,ATTCHD,Y,272.0,54.0,0.0,0.0,0.0,NA,NA,0,6,2006,WD,FAMILY,145000,True,False
888,50,RL,59.0,16466.0,PAVE,NA,IR1,LVL,ALLPUB,INSIDE,GTL,EDWARDS,NORM,NORM,1FAM,1.5FIN,5,7,1955,1955,GABLE,COMPSHG,METALSD,METALSD,None,0.0,TA,GD,PCONC,TA,TA,TA,UNF,0.0,TA,0.0,816.0,816.0,GASA,TA,Y,SBRKR,872.0,521.0,0.0,1393.0,0,0,1,1,3,1,TA,8,TYP,0,NA,ATTCHD,ATTCHD,1,300.0,ATTCHD,ATTCHD,Y,121.0,0.0,0.0,0.0,265.0,NA,NA,0,4,2008,WD,NORMAL,135500,True,False
889,20,RL,95.0,15865.0,PAVE,NA,IR1,LVL,ALLPUB,INSIDE,MOD,NAMES,NORM,NORM,1FAM,1STORY,8,6,1970,1970,FLAT,TAR&GRV,WD SDNG,WD SDNG,None,0.0,GD,GD,PCONC,TA,GD,TA,ALQ,351.0,GD,823.0,1043.0,2217.0,GASA,EX,Y,SBRKR,2217.0,0.0,0.0,2217.0,1,0,2,0,4,1,GD,8,TYP,1,TA,ATTCHD,ATTCHD,2,621.0,ATTCHD,ATTCHD,Y,81.0,207.0,0.0,0.0,224.0,NA,NA,0,10,2007,WD,NORMAL,268000,True,False
890,20,RL,128.0,12160.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,FEEDR,NORM,1FAM,1STORY,6,4,1953,1953,HIP,COMPSHG,WD SDNG,WD SDNG,BRKFACE,90.0,TA,TA,CBLOCK,TA,TA,TA,BLQ,1024.0,TA,0.0,481.0,1505.0,GASA,EX,Y,SBRKR,1505.0,0.0,0.0,1505.0,1,0,1,0,2,1,TA,6,TYP,1,TA,ATTCHD,ATTCHD,2,505.0,ATTCHD,ATTCHD,Y,0.0,0.0,0.0,162.0,0.0,NA,NA,0,2,2009,WD,NORMAL,149500,True,False
891,50,RL,60.0,8064.0,PAVE,SHED,REG,LVL,ALLPUB,CORNER,GTL,NAMES,ARTERY,NORM,1FAM,1.5FIN,5,7,1949,2006,GABLE,COMPSHG,METALSD,METALSD,None,0.0,TA,GD,CBLOCK,TA,TA,TA,UNF,0.0,TA,0.0,672.0,672.0,GASA,EX,Y,SBRKR,672.0,252.0,0.0,924.0,0,0,1,0,3,1,TA,6,TYP,1,PO,DETCHD,DETCHD,2,576.0,DETCHD,DETCHD,Y,0.0,0.0,0.0,0.0,0.0,SHED,SHED,2000,7,2007,WD,NORMAL,122900,True,False
892,60,RL,70.0,11184.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,SAWYER,NORM,NORM,1FAM,2STORY,6,5,1978,1978,HIP,COMPSHG,HDBOARD,HDBOARD,BRKFACE,92.0,TA,TA,CBLOCK,TA,TA,TA,LWQ,226.0,TA,500.0,192.0,918.0,GASA,GD,Y,SBRKR,918.0,765.0,0.0,1683.0,0,0,2,1,3,1,TA,7,TYP,1,TA,ATTCHD,ATTCHD,2,440.0,ATTCHD,ATTCHD,Y,243.0,0.0,0.0,0.0,0.0,NA,NA,0,7,2009,WD,NORMAL,172500,True,False
893,20,RL,70.0,8414.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,SAWYER,NORM,NORM,1FAM,1STORY,6,8,1963,2003,HIP,COMPSHG,HDBOARD,HDBOARD,None,0.0,TA,TA,CBLOCK,TA,TA,TA,GLQ,663.0,TA,0.0,396.0,1059.0,GASA,TA,Y,SBRKR,1068.0,0.0,0.0,1068.0,0,1,1,0,3,1,TA,6,TYP,0,NA,ATTCHD,ATTCHD,1,264.0,ATTCHD,ATTCHD,Y,192.0,0.0,0.0,0.0,0.0,NA,NA,0,2,2006,WD,NORMAL,154500,True,False
894,20,RL,0.0,13284.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,SAWYER,POSN,NORM,1FAM,1STORY,5,5,1954,1954,GABLE,COMPSHG,WD SDNG,PLYWOOD,None,0.0,TA,TA,PCONC,GD,TA,GD,BLQ,1064.0,TA,0.0,319.0,1383.0,GASA,TA,Y,SBRKR,1383.0,0.0,0.0,1383.0,1,0,1,0,3,1,TA,6,TYP,1,GD,ATTCHD,ATTCHD,1,354.0,ATTCHD,ATTCHD,Y,511.0,116.0,0.0,0.0,0.0,NA,NA,0,6,2008,WD,NORMAL,165000,True,False
895,90,RL,64.0,7018.0,PAVE,NA,REG,BNK,ALLPUB,INSIDE,GTL,SAWYERW,NORM,NORM,DUPLEX,1STORY,5,5,1979,1979,GABLE,COMPSHG,PLYWOOD,PLYWOOD,None,0.0,TA,TA,SLAB,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,GASA,TA,Y,SBRKR,1535.0,0.0,0.0,1535.0,0,0,2,0,4,2,TA,8,TYP,0,NA,ATTCHD,ATTCHD,2,400.0,ATTCHD,ATTCHD,Y,0.0,0.0,0.0,0.0,0.0,NA,NA,0,6,2009,WD,ALLOCA,118858,True,False
896,60,RL,71.0,7056.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,2STORY,6,5,1963,1963,HIP,COMPSHG,HDBOARD,HDBOARD,BRKFACE,415.0,TA,TA,CBLOCK,TA,TA,TA,BLQ,400.0,TA,0.0,380.0,780.0,GASA,TA,Y,SBRKR,983.0,813.0,0.0,1796.0,1,0,1,1,4,1,TA,8,TYP,1,TA,ATTCHD,ATTCHD,2,483.0,ATTCHD,ATTCHD,Y,0.0,50.0,0.0,0.0,0.0,NA,NA,0,10,2008,WD,NORMAL,140000,True,False
897,30,RM,50.0,8765.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,IDOTRR,NORM,NORM,1FAM,1STORY,4,6,1936,1950,GABLE,COMPSHG,WD SDNG,WD SDNG,None,0.0,TA,TA,BRKTIL,TA,TA,TA,ALQ,285.0,TA,0.0,666.0,951.0,GASA,EX,N,SBRKR,951.0,0.0,0.0,951.0,0,0,1,0,2,1,TA,6,TYP,0,NA,DETCHD,DETCHD,1,327.0,DETCHD,DETCHD,Y,0.0,28.0,0.0,0.0,0.0,NA,NA,0,4,2006,WD,ABNORML,106500,True,False
898,90,RL,64.0,7018.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,SAWYERW,FEEDR,NORM,DUPLEX,2STORY,5,5,1979,1979,GABLE,COMPSHG,PLYWOOD,PLYWOOD,None,0.0,TA,TA,SLAB,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,GASA,TA,Y,SBRKR,1120.0,1120.0,0.0,2240.0,0,0,2,0,6,2,TA,12,TYP,0,NA,DETCHD,DETCHD,2,528.0,DETCHD,DETCHD,Y,154.0,0.0,0.0,0.0,0.0,NA,NA,0,6,2009,WD,ALLOCA,142953,True,False
899,20,RL,100.0,12919.0,PAVE,NA,IR1,LVL,ALLPUB,INSIDE,GTL,NRIDGHT,NORM,NORM,1FAM,1STORY,9,5,2009,2010,HIP,COMPSHG,VINYLSD,VINYLSD,STONE,760.0,EX,TA,PCONC,EX,TA,EX,GLQ,2188.0,TA,0.0,142.0,2330.0,GASA,EX,Y,SBRKR,2364.0,0.0,0.0,2364.0,1,0,2,1,2,1,EX,11,TYP,2,GD,ATTCHD,ATTCHD,3,820.0,ATTCHD,ATTCHD,Y,0.0,67.0,0.0,0.0,0.0,NA,NA,0,3,2010,NEW,PARTIAL,611657,True,False
900,20,RL,65.0,6993.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,SAWYER,FEEDR,NORM,1FAM,1STORY,5,7,1961,1994,GABLE,COMPSHG,HDBOARD,PLYWOOD,None,0.0,TA,TA,CBLOCK,TA,TA,TA,BLQ,465.0,TA,0.0,447.0,912.0,GASA,TA,Y,SBRKR,1236.0,0.0,0.0,1236.0,0,0,1,0,3,1,TA,6,TYP,1,TA,ATTCHD,ATTCHD,1,288.0,ATTCHD,ATTCHD,Y,0.0,0.0,0.0,0.0,0.0,NA,NA,0,6,2006,WD,NORMAL,135000,True,False
901,20,RL,0.0,7340.0,PAVE,NA,IR1,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,4,6,1971,1971,GABLE,COMPSHG,HDBOARD,HDBOARD,None,0.0,TA,TA,CBLOCK,TA,TA,TA,ALQ,322.0,TA,0.0,536.0,858.0,GASA,TA,Y,SBRKR,858.0,0.0,0.0,858.0,0,0,1,0,2,1,TA,4,TYP,0,NA,DETCHD,DETCHD,1,684.0,DETCHD,DETCHD,Y,0.0,0.0,0.0,0.0,0.0,NA,NA,0,6,2007,WD,NORMAL,110000,True,False
902,20,RL,64.0,8712.0,PAVE,NA,IR1,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,7,1957,2000,HIP,COMPSHG,METALSD,METALSD,None,0.0,TA,GD,CBLOCK,TA,TA,TA,BLQ,860.0,TA,0.0,132.0,992.0,GASA,TA,Y,SBRKR,1306.0,0.0,0.0,1306.0,1,0,1,0,2,1,TA,5,TYP,0,NA,DETCHD,DETCHD,1,756.0,DETCHD,DETCHD,Y,0.0,0.0,0.0,0.0,0.0,NA,NA,0,5,2009,WD,NORMAL,153000,True,False
903,60,RL,63.0,7875.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,GILBERT,NORM,NORM,1FAM,2STORY,7,5,2003,2003,GABLE,COMPSHG,VINYLSD,VINYLSD,None,0.0,GD,TA,PCONC,GD,TA,GD,UNF,0.0,TA,0.0,783.0,783.0,GASA,EX,Y,SBRKR,807.0,702.0,0.0,1509.0,0,0,2,1,3,1,GD,8,TYP,1,GD,ATTCHD,ATTCHD,2,393.0,ATTCHD,ATTCHD,Y,0.0,75.0,0.0,0.0,0.0,NA,NA,0,7,2006,WD,NORMAL,180000,True,False
